## [iView]
## Converted from:	E:\pahan\Институт\ЦЭП\Диагностика знаний с помощью EyeTracker'а\Колледжи\Колледж 53 (двигатель)\Results\Kiryukhin.idf
## Date:	25.04.2013 01:01:00
## Version:	IDF Converter 3.0.3
## Sample Rate:	50
## [Run]
## Subject:	Kiryukhin                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	752	480
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	13717                                                                                                                                                                                                                                                           
## Reversed:	x
## Format:	LEFT, RAW, DIAMETER, CR, POR, QUALITY, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	L Dia X [px]	L Dia Y [px]	L CR1 X [px]	L CR1 Y [px]	L POR X [px]	L POR Y [px]	Timing	Latency	Frame
10080683922	SMP	1	169.7938	120.2594	81.9965	79.9893	145.5189	134.9062	245.3441	326.5966	0	981	88
10080703814	SMP	1	169.7501	120.4191	81.9955	78.9926	145.5726	134.7793	245.6649	326.7311	0	924	88
10080723827	SMP	1	169.7543	120.4659	79.9783	78.9894	145.5738	134.7817	245.9068	327.1855	0	960	89
10080743792	SMP	1	169.7836	120.2910	79.9786	79.9906	145.5888	134.6894	245.9478	327.3659	0	940	89
10080764075	SMP	1	169.8025	120.5973	79.9798	78.9892	145.5072	134.9965	245.6981	327.4929	0	905	90
10080783794	SMP	1	169.7619	120.3858	79.9827	79.9898	145.4965	134.8247	245.5205	327.2409	0	947	90
10080803806	SMP	1	169.8520	120.7540	79.9838	78.9882	145.5111	134.9919	245.1607	327.6785	0	918	91
10080823780	SMP	1	169.8608	120.9923	79.9845	75.9775	145.6587	134.6543	245.1646	330.4644	0	930	91
10080843754	SMP	1	169.8724	121.3578	79.9808	74.9777	145.6789	134.3461	245.1465	336.0958	0	990	92
10080863952	SMP	1	169.9886	122.5791	79.9974	71.9868	145.9460	134.1728	245.2322	349.4448	0	969	92
10080883719	SMP	1	169.2206	130.1445	78.9529	53.6912	146.4570	132.9459	247.2468	432.0441	0	951	93
10080903713	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	366	93
10080923648	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	435	94
10080943678	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	358	94
10080964715	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	380	95
10080983601	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	351	95
10081003611	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	342	96
10081023536	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	391	96
10081043607	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	475	97
10081064444	SMP	1	183.3849	138.8067	44.8891	46.8382	149.4947	132.9984	155.2926	505.4394	0	1074	97
10081083513	SMP	1	180.6500	137.1588	68.9960	49.9064	149.2952	133.5607	176.6042	487.4417	0	1027	98
10081103409	SMP	1	176.1313	132.3518	76.9756	54.9769	149.0851	134.1039	215.0741	439.9425	0	949	98
10081123556	SMP	1	176.4257	130.0857	77.9910	59.9713	148.9140	134.3919	213.9213	417.1298	0	1050	99
10081143485	SMP	1	176.7240	128.8156	77.9968	63.9845	148.8477	134.6143	212.5795	405.6344	0	931	99
10081164326	SMP	1	176.8968	127.9710	77.9955	66.9909	149.0029	134.9978	212.0445	395.1252	0	954	100
10081183275	SMP	1	177.1482	127.0860	77.9912	68.9857	148.9101	135.0044	210.7830	387.2636	0	958	100
10081203301	SMP	1	177.1489	126.6987	77.9897	70.9989	148.7231	135.4221	209.6354	380.2176	0	971	101
10081223274	SMP	1	176.9900	126.2700	78.9762	71.9996	148.7147	135.4266	209.4850	375.8695	0	955	101
10081243315	SMP	1	177.0895	126.0363	78.9761	72.9969	148.7195	135.6799	209.3187	371.8029	0	1016	102
10081264197	SMP	1	176.9804	126.2748	79.9783	72.9864	148.8259	135.9681	210.0218	369.8557	0	1072	102
10081283195	SMP	1	177.2756	126.0444	79.9855	72.9971	148.9620	135.5351	210.1269	369.4188	0	991	103
10081303155	SMP	1	177.0708	128.6704	78.9990	66.9973	149.1748	135.1218	210.5389	397.3011	0	987	103
10081323195	SMP	1	179.4449	139.7141	67.9997	46.9926	149.4960	133.6472	187.3171	509.1747	0	955	104
10081343177	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	409	104
10081364332	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	379	105
10081383035	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	413	105
10081403045	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	398	106
10081423030	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	378	106
10081443142	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	472	107
10081464074	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	397	107
10081483059	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	380	108
10081502906	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	408	108
10081522943	SMP	1	177.9851	145.2354	37.9043	36.9907	0.0000	0.0000	0.0000	0.0000	0	1063	109
10081542896	SMP	1	182.0452	140.6762	45.9295	44.9851	149.4967	133.0129	164.9112	522.5904	0	879	109
10081564330	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	477	110
10081582897	SMP	1	175.4457	133.3419	76.9798	55.9673	149.4732	133.9461	222.9844	450.6423	0	986	110
10081602818	SMP	1	176.0987	131.9873	78.9816	57.9789	149.4283	134.2955	220.3932	436.9051	0	983	111
10081622773	SMP	1	176.6528	130.6404	78.9946	60.9819	149.4231	134.4889	217.5823	423.2836	0	923	111
10081642821	SMP	1	176.8333	129.8229	78.9970	61.9726	149.3924	134.6157	215.7268	415.4658	0	989	112
10081663822	SMP	1	176.8506	129.0402	78.9996	64.9749	149.3798	134.8126	214.6642	407.0649	0	1104	112
10081682828	SMP	1	176.9658	128.5611	79.9712	65.9794	149.3735	134.8167	213.9537	402.1629	0	968	113
10081702781	SMP	1	176.9164	128.3820	79.9721	65.9775	149.3566	134.9319	213.8572	399.1776	0	926	113
10081722731	SMP	1	176.9326	128.3326	79.9724	65.9837	149.2839	134.8993	213.6444	397.7030	0	997	114
10081742651	SMP	1	176.9328	128.2699	79.9727	65.9923	149.3701	134.8086	213.6828	396.9083	0	963	114
10081763831	SMP	1	176.8706	128.2862	79.9725	65.9867	149.3669	134.8116	213.9606	396.7170	0	931	115
10081782679	SMP	1	176.8309	128.2599	79.9777	65.9921	149.3082	134.6922	214.0948	397.0977	0	888	115
10081802589	SMP	1	176.6909	128.5445	79.9538	64.9935	149.3753	134.7168	214.7460	398.3244	0	928	116
10081822554	SMP	1	176.5514	130.0843	78.9880	60.9914	149.3340	134.3400	215.0728	415.3267	0	926	116
10081842562	SMP	1	178.4110	139.6351	68.9986	44.8888	149.3918	133.3760	195.3126	511.2338	0	1021	117
10081863702	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	386	117
10081882559	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	364	118
10081902563	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	352	118
10081922524	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	398	119
10081942396	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	357	119
10081963705	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	367	120
10081982394	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	371	120
10082002438	SMP	1	178.0423	145.5343	36.8751	33.9798	0.0000	0.0000	0.0000	0.0000	0	874	121
10082022426	SMP	1	182.9933	140.2181	46.8712	45.9875	150.0469	133.4086	162.2505	514.7753	0	856	121
10082042324	SMP	1	180.0409	136.8655	68.9977	52.9236	150.1632	133.6297	189.0892	483.7711	0	1010	122
10082063319	SMP	1	177.5204	133.0440	76.9940	56.9784	150.0689	134.2600	211.0828	444.6151	0	1091	122
10082082345	SMP	1	177.2029	130.2854	77.9989	63.8120	149.9838	134.6505	213.5956	416.4460	0	1101	123
10082102282	SMP	1	177.8588	129.4214	78.9837	63.9820	149.9312	134.6235	211.9984	411.3815	0	917	123
10082122431	SMP	1	177.8439	129.1345	77.9898	64.9749	149.7324	135.2058	210.8511	404.2223	0	979	124
10082142289	SMP	1	178.0066	128.0972	77.9938	66.9847	149.6283	135.0915	209.3141	395.8790	0	934	124
10082163200	SMP	1	178.1808	127.8020	77.9784	67.9763	149.7106	135.4171	208.1456	389.9539	0	903	125
10082182161	SMP	1	178.3171	127.8333	76.9960	67.9838	149.7195	135.2919	207.1950	388.9979	0	935	125
10082202183	SMP	1	178.4791	127.7002	76.9934	68.9988	149.7660	135.4995	206.3409	386.9560	0	895	126
10082222177	SMP	1	178.7000	127.4150	76.9923	69.9979	149.9951	135.8865	206.0175	382.8410	0	915	126
10082242189	SMP	1	178.7665	127.3579	76.9921	69.9956	150.0008	135.9810	205.7494	379.8953	0	1076	127
10082263193	SMP	1	178.6872	126.9350	76.9893	70.9946	149.9019	135.9825	205.6882	376.6403	0	1058	127
10082282062	SMP	1	178.5380	127.3647	77.9791	70.9759	149.7257	136.1218	205.5520	376.1206	0	901	128
10082302033	SMP	1	178.3742	126.8745	77.9938	70.9949	149.5896	135.8843	205.5408	375.0904	0	941	128
10082322107	SMP	1	178.2176	127.5329	77.9929	71.9966	149.5041	136.4945	205.7801	374.6970	0	1015	129
10082342031	SMP	1	178.1279	127.2476	77.9949	71.9997	149.4802	136.1689	206.1666	374.7968	0	939	129
10082363082	SMP	1	178.1242	127.4520	77.9955	71.9981	149.4634	136.4084	206.4539	374.6440	0	1085	130
10082382027	SMP	1	178.2533	127.3106	77.9923	71.9988	149.5798	136.3022	206.5697	374.5652	0	916	130
10082401932	SMP	1	178.3988	127.2561	77.9916	71.9992	149.6193	136.0737	206.2412	374.9876	0	916	131
10082421909	SMP	1	178.6527	127.6088	78.9835	71.9928	149.7159	136.4165	205.4477	375.3722	0	947	131
10082441942	SMP	1	178.7370	127.5433	78.9860	71.9930	149.7256	136.3099	204.6059	375.7956	0	1034	132
10082462947	SMP	1	178.8020	127.5066	77.9949	71.9932	149.8443	136.4801	204.2422	375.4187	0	1020	132
10082481941	SMP	1	178.5607	127.9610	78.9983	72.9977	149.7235	136.8691	204.4717	375.1497	0	1023	133
10082501928	SMP	1	178.4613	127.6862	78.9993	72.9998	149.7120	136.5736	205.0640	375.0700	0	912	133
10082521816	SMP	1	178.5104	128.1318	78.9997	72.9967	149.6221	136.9022	205.1112	375.4228	0	1072	134
10082541773	SMP	1	178.3612	127.6140	78.9991	72.9993	149.6197	136.0934	205.3529	376.8713	0	957	134
10082562075	SMP	1	178.2658	128.2053	78.9995	71.9998	149.5823	136.3085	205.5709	379.4333	0	937	135
10082581790	SMP	1	177.8210	130.0648	77.9955	65.9976	149.5580	135.6031	206.3669	405.1039	0	942	135
10082601815	SMP	1	177.9216	142.9815	64.9977	42.9529	149.8408	134.6326	203.9549	530.3512	0	857	136
10082621666	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	370	136
10082641679	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	351	137
10082662698	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	355	137
10082681684	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	348	138
10082701657	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	370	138
10082721688	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	356	139
10082741529	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	384	139
10082762614	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	458	140
10082781549	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	400	140
10082801558	SMP	1	182.1098	140.2919	43.8683	43.9836	149.5391	132.6119	164.7231	522.7328	0	873	141
10082821531	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	437	141
10082841563	SMP	1	175.8768	134.2549	76.9565	52.9782	149.5794	133.2894	219.3844	464.6334	0	1004	142
10082862444	SMP	1	176.3290	132.5872	77.9533	55.9628	149.6572	133.6508	218.4535	447.3554	0	1096	142
10082881445	SMP	1	176.7963	131.1755	79.9489	57.9647	149.6704	133.6603	216.8607	435.8296	0	986	143
10082901436	SMP	1	177.0494	130.3576	79.9802	60.9871	149.6233	134.0778	215.2338	425.0054	0	894	143
10082921438	SMP	1	176.9518	129.7183	79.9884	62.9857	149.4165	134.2028	213.9002	418.2626	0	936	144
10082941410	SMP	1	176.5422	129.6697	79.9803	64.9936	149.2114	134.7250	213.9075	413.3422	0	932	144
10082962333	SMP	1	176.5227	129.6392	79.9849	65.9977	149.1135	134.7350	214.0377	411.4614	0	939	145
10082981296	SMP	1	176.5610	130.2757	79.9930	72.9948	149.0318	135.1613	213.8341	411.0996	0	911	145
10083001325	SMP	1	176.7730	129.3357	80.9705	72.9968	149.1967	134.5219	213.5233	410.0486	0	894	146
10083021282	SMP	1	176.8765	129.8001	80.9953	68.9991	149.2441	135.1923	213.0468	408.8126	0	930	146
10083041319	SMP	1	177.1312	129.4249	80.9961	71.9798	149.3820	134.9020	212.4637	407.5553	0	1031	147
10083062322	SMP	1	178.0036	130.4065	80.9939	75.9524	149.3888	135.0880	208.4732	409.6003	0	1011	147
10083081224	SMP	1	177.1761	128.1212	80.9970	72.9997	149.1911	135.0121	209.6220	396.5700	0	983	148
10083101155	SMP	1	178.0100	129.1736	80.9974	77.9857	149.2278	134.5324	206.0839	406.7441	0	925	148
10083121188	SMP	1	177.5278	127.1124	81.9987	74.9950	149.2795	134.7839	207.4637	388.8091	0	913	149
10083141185	SMP	1	177.7302	127.2803	81.9990	74.9952	149.1945	135.0220	207.2874	386.8146	0	931	149
10083162221	SMP	1	177.9348	127.9681	81.9993	78.9858	149.2675	135.4905	206.4936	386.6826	0	901	150
10083181159	SMP	1	177.9931	127.7391	81.9965	75.9993	149.3793	135.8042	206.5903	385.0749	0	941	150
10083201083	SMP	1	178.2438	127.5371	81.9961	76.9955	149.5334	135.3837	206.0008	384.6948	0	888	151
10083221041	SMP	1	178.4611	127.9219	82.9893	75.9998	149.7020	135.8737	205.6270	384.1118	0	951	151
10083241109	SMP	1	178.6608	127.9250	82.9816	77.9696	149.8045	135.2844	204.9989	385.8615	0	963	152
10083262070	SMP	1	178.1167	127.9111	82.9974	73.9997	149.8053	135.0945	206.0914	388.3263	0	1011	152
10083281059	SMP	1	177.6341	129.1224	81.9944	70.9987	149.5466	135.0341	207.5774	398.1245	0	942	153
10083300912	SMP	1	177.4000	129.3299	81.9974	68.9926	149.5879	134.4647	209.3162	406.0912	0	957	153
10083320939	SMP	1	176.6642	132.7385	80.9708	59.9821	149.6365	134.0917	212.0469	443.5305	0	902	154
10083340927	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	380	154
10083361966	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	374	155
10083380897	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	350	155
10083400926	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	341	156
10083420805	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	349	156
10083440855	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	347	157
10083461820	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	364	157
10083481822	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	375	158
10083500810	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	377	158
10083520896	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	492	159
10083540650	SMP	1	180.6341	142.5736	41.9735	39.9817	0.0000	0.0000	0.0000	0.0000	0	857	159
10083561709	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	483	160
10083580655	SMP	1	175.0778	133.4891	78.9603	54.9846	149.8197	132.0834	227.4636	468.9617	0	915	160
10083600716	SMP	1	175.8509	131.6243	80.9623	57.5827	149.8958	132.1062	224.9510	453.1272	0	889	161
10083620657	SMP	1	176.6530	130.2340	81.9459	59.5902	149.9038	132.2039	220.9328	440.4273	0	919	161
10083640678	SMP	1	177.2124	129.6057	82.9088	61.9961	149.9866	132.5903	217.3749	431.8183	0	876	162
10083661572	SMP	1	177.8103	128.3539	81.9950	62.9396	150.2520	132.1973	214.6302	424.2837	0	943	162
10083680559	SMP	1	178.0974	128.5839	81.9953	66.9972	150.3019	133.4109	212.6961	415.5402	0	949	163
10083700525	SMP	1	178.0872	128.4389	81.9973	66.9941	150.2213	133.5427	211.4795	411.9115	0	929	163
10083720596	SMP	1	177.9963	128.3235	82.9682	66.9978	150.2019	133.5190	211.0969	410.2178	0	973	164
10083740532	SMP	1	177.8767	129.1326	82.9746	66.9997	149.9640	134.0815	210.6679	410.0692	0	916	164
10083762828	SMP	1	177.6017	129.0247	82.9887	65.9815	149.9997	133.8318	211.2889	410.8172	0	907	165
10083780407	SMP	1	176.6346	130.6496	82.9820	63.8452	149.9587	133.2827	214.7685	430.9485	0	905	165
10083800435	SMP	1	174.2817	136.9297	77.9500	50.5567	149.8087	132.8828	229.2142	492.9787	0	877	166
10083820405	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	415	166
10083840469	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	340	167
10083861443	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	347	167
10083880355	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	347	168
10083900618	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	336	168
10083920312	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	354	169
10083940278	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	373	169
10083961350	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	435	170
10083980148	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	365	170
10084000218	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	380	171
10084020158	SMP	1	173.0419	147.3444	25.7502	31.9313	0.0000	0.0000	0.0000	0.0000	0	872	171
10084040224	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	424	172
10084061201	SMP	1	151.3387	143.6086	14.9744	18.9285	0.0000	0.0000	0.0000	0.0000	0	879	172
10084080225	SMP	1	182.8543	142.8867	45.9143	44.9968	149.1827	133.0855	154.5363	541.4022	0	884	173
10084100031	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	458	173
10084120050	SMP	1	174.5605	136.6085	78.9128	53.9883	149.7942	133.9907	230.6543	480.0307	0	907	174
10084140069	SMP	1	175.4042	136.0733	79.9716	56.9915	150.0116	134.9698	228.3546	468.4836	0	932	174
10084161072	SMP	1	175.8907	135.2211	81.9773	59.9895	150.0073	135.7739	226.0311	453.1220	0	898	175
10084180038	SMP	1	176.3998	133.7871	81.9847	61.6158	149.9951	135.2205	223.0612	445.9585	0	918	175
10084200093	SMP	1	175.7284	134.0062	82.9859	61.6207	149.3137	136.0009	221.4723	441.0368	0	892	176
10084219906	SMP	1	175.0580	133.4509	82.9888	62.6255	148.6831	135.9941	220.8545	436.4289	0	916	176
10084239971	SMP	1	174.9965	132.7462	82.9884	63.9836	148.3566	136.1069	220.1388	429.5837	0	898	177
10084260945	SMP	1	174.8436	132.8028	81.9980	63.9828	148.3111	136.1517	220.1169	427.4651	0	917	177
10084279941	SMP	1	174.8898	132.7017	81.9968	63.9911	148.3188	136.0040	219.9922	426.4952	0	891	178
10084299917	SMP	1	175.3137	132.8054	82.9913	63.9824	148.5757	136.1602	219.4138	425.8400	0	896	178
10084319815	SMP	1	175.8640	132.7322	81.9935	63.9828	148.9598	136.1799	218.5532	425.4566	0	914	179
10084339776	SMP	1	176.6130	132.9727	82.9709	63.9704	149.1184	136.3103	215.7482	425.3884	0	914	179
10084360828	SMP	1	177.2169	132.9857	82.9813	64.9985	149.6517	136.8706	213.8518	423.4229	0	995	180
10084379772	SMP	1	177.7287	132.4609	82.9643	64.9702	150.0043	136.3230	212.2578	422.0255	0	909	180
10084399802	SMP	1	177.8948	132.5616	82.9636	65.9992	150.0068	136.6644	210.9691	420.2661	0	901	181
10084419782	SMP	1	177.8999	132.5575	82.9654	65.9949	149.9656	136.5906	210.1553	419.4423	0	941	181
10084439691	SMP	1	177.7408	132.0228	82.9612	65.9792	149.8936	136.4527	209.9814	417.8113	0	948	182
10084460696	SMP	1	177.6567	131.7350	82.9601	67.9985	149.8332	136.6111	210.2251	414.7645	0	918	182
10084479690	SMP	1	177.6233	130.9651	81.9938	67.9963	149.5063	135.9963	209.7061	412.2672	0	909	183
10084499662	SMP	1	177.6120	131.2262	81.9934	67.9769	149.3435	136.8328	208.8816	408.3895	0	934	183
10084519718	SMP	1	177.7592	130.7290	81.9855	68.9965	149.4140	136.0392	207.8925	407.6674	0	910	184
10084539659	SMP	1	178.0576	130.7724	80.9965	68.9932	149.6684	136.4888	207.1962	405.7415	0	942	184
10084560599	SMP	1	178.1321	130.7461	80.9982	68.9900	149.5357	136.8149	206.3744	403.2684	0	1051	185
10084579526	SMP	1	178.2604	130.0795	80.9942	69.9999	149.7083	136.1248	205.9366	401.9526	0	923	185
10084599549	SMP	1	178.3784	130.1000	80.9943	69.9992	149.7233	136.4628	205.4970	399.9599	0	905	186
10084619552	SMP	1	178.4217	129.8674	80.9838	68.9828	149.6270	136.4114	204.8474	398.1384	0	919	186
10084639556	SMP	1	178.4357	129.6526	80.9800	69.9877	149.6683	136.4888	204.5817	395.9619	0	912	187
10084660450	SMP	1	178.4460	129.5584	80.9754	69.9917	149.5047	136.1271	203.8544	395.5431	0	940	187
10084679434	SMP	1	178.3093	129.7502	80.9851	68.9943	149.5362	136.0556	203.7672	396.4733	0	972	188
10084699409	SMP	1	178.3383	130.3754	80.9727	67.9979	149.5165	135.9995	203.5519	400.5882	0	955	188
10084719431	SMP	1	148.5780	124.6599	20.9579	22.8066	149.8072	135.1003	447.8708	372.1365	0	859	189
10084739406	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	379	189
10084760444	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	355	190
10084779293	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	368	190
10084799309	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	346	191
10084819290	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	372	191
10084840197	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	380	192
10084860324	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	349	192
10084879321	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	395	193
10084899152	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	368	193
10084919175	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	419	194
10084939162	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	428	194
10084959455	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	492	195
10084979168	SMP	1	183.9092	140.1994	45.9231	46.9682	149.7204	133.7194	152.4690	511.3692	0	899	195
10084999178	SMP	1	152.8566	120.1715	13.7280	17.9142	149.3220	134.0238	411.7183	339.6080	0	824	196
10085019038	SMP	1	175.2549	135.3498	76.9744	53.9598	149.3240	134.5338	222.4255	463.4208	0	929	196
10085039057	SMP	1	175.6083	134.1304	78.9517	54.9441	149.2381	134.6935	220.9737	453.4412	0	897	197
10085060070	SMP	1	175.7801	133.1116	79.9521	57.9426	149.0630	135.1811	219.5672	439.5902	0	888	197
10085079054	SMP	1	176.0079	131.9238	79.9828	59.9647	148.9108	135.1060	217.7787	430.0525	0	923	198
10085099030	SMP	1	176.1493	131.3709	79.9886	62.9933	148.9382	135.5455	216.3796	421.3616	0	927	198
10085118932	SMP	1	176.4098	130.7095	79.9883	63.9990	149.0004	135.3747	215.1467	416.4993	0	940	199
10085138913	SMP	1	176.5583	130.2328	79.9862	64.9997	148.9852	135.2780	214.0444	413.0209	0	921	199
10085159952	SMP	1	176.5091	129.9060	79.9941	65.9935	149.0154	135.4931	213.7637	408.8291	0	944	200
10085178902	SMP	1	176.5037	129.6312	79.9959	66.9962	148.9689	135.4603	213.6284	405.7106	0	916	200
10085198923	SMP	1	176.3285	129.9496	79.9993	65.9942	148.9310	135.5510	214.0040	405.0738	0	894	201
10085218910	SMP	1	176.2172	129.9149	79.9996	65.9967	148.6992	135.4881	214.0238	404.8712	0	931	201
10085238816	SMP	1	176.2129	130.3546	79.9999	64.9957	148.7940	135.2928	214.0436	407.6545	0	979	202
10085259825	SMP	1	176.0693	130.9467	79.9984	63.9935	148.8988	135.2092	214.6346	413.4186	0	919	202
10085278811	SMP	1	174.8411	136.9682	77.9326	50.9860	149.0529	134.6980	218.5492	476.5405	0	927	203
10085298782	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	369	203
10085318808	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	381	204
10085338662	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	374	204
10085359706	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	381	205
10085378662	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	370	205
