## [BeGaze]
## Converted from:	D:\Experiment Center\Results\Marmalyuk_Yuriev_problem_solving\Yashin-eye_data.idf
## Date:	28.04.2012 09:13:55
## Version:	BeGaze 3.0.181
## IDF Version:	9
## Sample Rate:	500
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	20012
## Reversed:	none
## [Run]
## Subject:	Yashin
## Description:	Run26
## [Calibration]
## Calibration Type:	13-point
## Calibration Area:	1280	1024
## Calibration Point 0:	Position(640;512)
## Calibration Point 1:	Position(64;51)
## Calibration Point 2:	Position(1216;51)
## Calibration Point 3:	Position(66;962)
## Calibration Point 4:	Position(1216;973)
## Calibration Point 5:	Position(64;512)
## Calibration Point 6:	Position(640;51)
## Calibration Point 7:	Position(1216;512)
## Calibration Point 8:	Position(640;973)
## Calibration Point 9:	Position(352;281)
## Calibration Point 10:	Position(928;281)
## Calibration Point 11:	Position(352;742)
## Calibration Point 12:	Position(928;742)
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## System ID:	IVK-X-0839-03651-NBR
## Operating System :	5.1
## IView X Version:	2.8.26
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RAW, DIAMETER, CR, POR, MSG
##
7675081558	MSG	1	# Message: (unknown)(unknown)(unknown)(unknown)(unknown)(unknown) 1.jpg
7675412483	SMP	1	142.98	82.90	29.00	27.00	141.28	100.28	381.87	208.91	Fixation
7675414487	SMP	1	142.98	82.90	29.00	27.00	141.28	100.27	381.28	209.87	Fixation
7675416492	SMP	1	142.94	82.89	29.00	27.00	141.28	100.31	380.00	209.43	Fixation
7675418487	SMP	1	143.00	82.83	29.00	27.00	141.26	100.31	380.78	207.06	Fixation
7675420487	SMP	1	142.94	82.89	29.00	27.00	141.26	100.30	380.34	207.20	Fixation
7675422487	SMP	1	142.98	82.89	30.00	27.00	141.23	100.31	381.62	207.30	Fixation
7675424493	SMP	1	142.92	82.90	30.00	27.00	141.22	100.29	381.50	208.22	Fixation
7675426490	SMP	1	142.89	82.88	29.00	27.00	141.20	100.32	380.78	207.78	Fixation
7675428494	SMP	1	142.89	82.93	29.00	27.00	141.19	100.33	380.76	208.00	Fixation
7675430493	SMP	1	142.88	82.90	29.00	27.00	141.19	100.36	380.36	206.75	Fixation
7675432490	SMP	1	142.87	82.86	29.00	27.00	141.14	100.40	380.89	202.94	Fixation
7675434494	SMP	1	142.86	82.85	29.00	27.00	141.13	100.39	381.44	201.08	Fixation
7675436496	SMP	1	142.88	82.92	29.00	27.00	141.15	100.39	382.05	202.19	Fixation
7675438495	SMP	1	142.81	82.94	29.00	27.00	141.10	100.42	381.82	202.57	Fixation
7675440494	SMP	1	142.82	83.00	29.00	27.00	141.09	100.41	381.80	205.30	Fixation
7675442494	SMP	1	142.81	82.99	30.00	27.00	141.09	100.41	381.72	206.82	Fixation
7675444498	SMP	1	142.87	82.91	29.00	27.00	141.09	100.46	382.67	203.43	Fixation
7675446498	SMP	1	142.80	83.01	29.00	27.00	141.08	100.46	382.35	204.71	Fixation
7675448500	SMP	1	142.77	83.02	29.00	27.00	141.03	100.53	382.53	203.06	Fixation
7675450498	SMP	1	142.85	82.98	29.00	27.00	141.05	100.50	384.11	202.15	Fixation
7675452496	SMP	1	142.80	82.97	29.00	27.00	141.03	100.51	384.36	201.28	Fixation
7675454501	SMP	1	142.76	83.00	29.00	27.00	141.02	100.53	384.07	200.60	Fixation
7675456503	SMP	1	142.72	82.97	29.00	27.00	141.01	100.57	382.72	198.11	Fixation
7675458501	SMP	1	142.76	83.04	29.00	27.00	141.01	100.57	382.54	199.01	Fixation
7675460501	SMP	1	142.75	83.03	29.00	27.00	140.97	100.61	383.20	198.11	Fixation
7675462503	SMP	1	142.79	83.03	29.00	27.00	141.00	100.64	384.13	196.96	Fixation
7675464507	SMP	1	142.72	83.15	29.00	27.00	140.98	100.61	384.05	201.51	Fixation
7675466508	SMP	1	142.72	83.07	29.00	27.00	140.98	100.64	383.53	198.42	Fixation
7675468506	SMP	1	142.76	83.16	29.00	27.00	140.98	100.67	384.03	200.57	Fixation
7675470506	SMP	1	142.73	83.09	29.00	27.00	141.00	100.67	383.42	198.88	Fixation
7675472505	SMP	1	142.76	83.21	29.00	27.00	140.98	100.74	384.20	199.39	Fixation
7675474511	SMP	1	142.70	83.22	29.00	27.00	140.97	100.73	383.55	200.37	Fixation
7675476511	SMP	1	142.78	83.20	29.00	26.00	140.98	100.74	384.37	200.47	Fixation
7675478512	SMP	1	142.71	83.26	29.00	26.00	140.97	100.76	383.74	201.43	Fixation
7675480511	SMP	1	142.80	83.25	29.00	27.00	140.99	100.76	384.75	201.71	Saccade
